Real,Imag
27.3759,-5.00657
26.5715,-7.89609
25.4398,-10.6758
23.9953,-13.3088
22.2567,-15.7599
20.2465,-17.9965
17.9911,-19.9884
15.5199,-21.7091
12.8654,-23.1351
10.0626,-24.2473
7.14823,-25.0303
4.16093,-25.4733
1.14015,-25.5699
-1.87408,-25.3181
-4.84178,-24.7208
-7.7235,-23.7853
-10.4809,-22.5235
-13.0771,-20.9515
-15.4775,-19.0897
-17.6498,-16.9622
-19.5649,-14.5968
-21.1969,-12.0244
-22.5236,-9.27887
-23.5269,-6.39614
-24.1929,-3.41424
-24.5122,-0.372489
-24.4798,2.6889
-24.0956,5.72941
-23.3639,8.70872
-22.2939,11.5873
-20.899,14.3267
-19.1971,16.8905
-17.2101,19.2444
-14.9639,21.3569
-12.4876,23.1996
-9.81367,24.7475
-6.977,25.9797
-4.01486,26.8792
-0.9662,27.4336
2.12882,27.6349
5.22937,27.4799
8.29445,26.9699
11.2835,26.111
14.1568,24.9141
16.8762,23.3943
19.4056,21.5712
21.7111,19.4684
23.7619,17.1133
25.5304,14.5364
26.9929,11.7717
28.1295,8.85527
28.9246,5.82548
29.3671,2.72223
29.4508,-0.413545
29.1738,-3.54042
28.5394,-6.61699
27.5553,-9.60249
26.234,-12.4572
24.5925,-15.1433
22.6521,-17.6247
20.4379,-19.8684
17.9789,-21.8443
15.3072,-23.5258
12.458,-24.8901
9.46869,-25.9187
6.37864,-26.5973
3.22867,-26.9165
0.060448,-26.8714
-3.08407,-26.4621
-6.16314,-25.6932
-9.13583,-24.5745
-11.9625,-23.1202
-14.6055,-21.3489
-17.0295,-19.2837
-19.2018,-16.9513
-21.0932,-14.3823
-22.6782,-11.6102
-23.9351,-8.67151
-24.8467,-5.60484
-25.4004,-2.45062
-25.5879,0.749498
-25.4063,3.95319
-24.8572,7.118
-23.9471,10.2019
-22.6875,13.1639
-21.0943,15.9645
-19.188,18.5663
-16.9933,20.9344
-14.5386,23.0371
-11.856,24.8459
-8.98054,26.3364
-5.94987,27.4883
-2.80382,28.2855
0.416197,28.717
3.66772,28.7762
6.90779,28.4618
10.0935,27.777
13.1827,26.7304
16.1343,25.3351
18.909,23.6088
21.4697,21.5738
23.7823,19.2565
25.8157,16.687
27.5426,13.8988
28.9395,10.9283
29.9874,7.81464
30.6718,4.59862
30.983,1.32263
30.9164,-1.97012
30.4721,-5.23609
29.6553,-8.43205
28.4763,-11.5156
26.95,-14.4457
25.0961,-17.1834
22.9385,-19.6921
20.5053,-21.9383
17.8282,-23.8917
14.9423,-25.526
11.8855,-26.819
8.69788,-27.7531
5.4215,-28.3152
2.09961,-28.4973
-1.22385,-28.2963
-4.50485,-27.7143
-7.69984,-26.7582
-10.7663,-25.4402
-13.6634,-23.777
-16.3525,-21.7901
-18.7974,-19.5052
-20.9654,-16.9522
-22.8272,-14.1643
-24.3576,-11.1781
-25.5356,-8.03275
-26.3451,-4.76976
-26.7744,-1.43211
-26.8174,1.93609
-26.4725,5.29024
-25.7438,8.58586
-24.64,11.7792
-23.175,14.8276
-21.3676,17.6906
-19.2411,20.3297
-16.8229,22.7095
-14.1445,24.7981
-11.2409,26.5672
-8.15008,27.9926
-4.91259,29.0549
-1.571,29.7392
1.83066,30.0358
5.2475,29.9399
8.6343,29.452
11.9462,28.5777
15.1392,27.3279
18.1709,25.7184
21.0008,23.7698
23.5911,21.5071
25.907,18.9597
27.9175,16.1607
29.5952,13.1467
30.9175,9.95707
31.866,6.63371
32.4277,3.2203
32.5943,-0.238175
32.3628,-3.69607
31.7357,-7.10763
30.7204,-10.4277
29.3297,-13.6121
27.5814,-16.6185
25.4978,-19.4069
23.106,-21.9399
20.437,-24.1835
17.5257,-26.1076
14.4101,-27.6861
11.1312,-28.8975
7.73199,-29.7251
4.25734,-30.1573
0.753097,-30.1876
-2.73439,-29.8149
-6.1589,-29.0434
-9.47495,-27.8826
-12.6384,-26.3472
-15.6071,-24.4568
-18.3414,-22.2358
-20.8045,-19.713
-22.9634,-16.9214
-24.7888,-13.8974
-26.2559,-10.6806
-27.3446,-7.31326
-28.0398,-3.83979
-28.3314,-0.305997
-28.2148,3.24141
-27.6907,6.75543
-26.7653,10.1894
-25.4501,13.4977
-23.7616,16.6363
-21.7216,19.563
-19.3563,22.2389
-16.6963,24.6278
-13.7764,26.6976
-10.6347,28.4201
-7.31226,29.7719
-3.85281,30.7342
-0.301851,31.2935
3.29379,31.4415
6.8866,31.1755
10.429,30.498
13.874,29.4172
17.1758,27.9466
20.2903,26.1047
23.1761,23.9153
25.7944,21.4065
28.11,18.6109
30.0917,15.5648
31.7125,12.3081
32.9503,8.88341
33.788,5.33567
34.2136,1.71158
34.2206,-1.94108
33.8082,-5.57407
32.981,-9.13928
31.749,-12.5894
30.1278,-15.8786
28.1381,-18.9631
25.8054,-21.8016
23.1599,-24.3561
20.2361,-26.5923
17.0721,-28.48
13.7092,-29.9934
10.1916,-31.112
6.56554,-31.82
2.87882,-32.1074
-0.819885,-31.9694
-4.48164,-31.4073
-8.05791,-30.4275
-11.5012,-29.0422
-14.7655,-27.269
-17.8075,-25.1306
-20.5862,-22.6546
-23.0645,-19.8733
-25.2089,-16.8227
-26.9903,-13.5428
-28.3845,-10.0766
-29.372,-6.46959
-29.9392,-2.76937
-30.0775,0.975266
-29.7844,4.71478
-29.0627,8.39962
-27.9212,11.9808
-26.3742,15.4107
-24.4412,18.6436
-22.1471,21.6362
-19.5215,24.3482
-16.5985,26.7433
-13.4163,28.789
-10.0163,30.4574
-6.44317,31.7256
-2.7439,32.576
1.03283,32.9963
4.83715,32.9802
8.61875,32.5268
12.3275,31.6411
15.9141,30.3341
19.3309,28.6219
22.5322,26.5266
25.4751,24.0748
28.1203,21.2983
30.4319,18.2331
32.3787,14.9192
33.9341,11.3998
35.0768,7.72118
35.7905,3.93151
36.0651,0.0807456
35.896,-3.7803
35.2843,-7.60059
34.2373,-11.3295
32.7678,-14.9174
30.8945,-18.3167
28.6411,-21.482
26.0369,-24.3709
23.1154,-26.9445
19.9146,-29.1682
16.4763,-31.0119
12.8455,-32.4503
9.06982,-33.4637
5.19894,-34.0376
1.28386,-34.1636
-2.62369,-33.8391
-6.47199,-33.0674
-10.21,-31.858
-13.788,-30.2257
-17.1582,-28.1915
-20.2757,-25.7813
-23.0987,-23.0264
-25.5891,-19.9624
-27.7133,-16.6293
-29.4423,-13.0707
-30.7526,-9.33329
-31.6257,-5.4661
-32.0493,-1.52012
-32.0167,2.45254
-31.5275,6.39933
-30.5871,10.2679
-29.207,14.0068
-27.4045,17.5663
-25.2026,20.8988
-22.6296,23.9596
-19.7187,26.7076
-16.5078,29.1057
-13.0388,31.1214
-9.35692,32.727
-5.51057,33.9005
-1.55031,34.6252
2.47167,34.8906
6.50224,34.6921
10.488,34.0312
14.3762,32.9157
18.115,31.3593
21.6545,29.3815
24.9475,27.0077
27.9498,24.2682
30.621,21.1985
32.925,17.8386
34.8303,14.2321
36.3109,10.4263
37.3462,6.47097
37.9215,2.41824
38.0281,-1.67855
37.6635,-5.76529
36.8314,-9.78788
35.5418,-13.693
33.8107,-17.4286
31.66,-20.945
29.1172,-24.1951
26.215,-27.1354
22.9911,-29.7262
19.4873,-31.9325
15.7493,-33.7242
11.8262,-35.0767
7.7693,-35.9711
3.63207,-36.3946
-0.530955,-36.3405
-4.66475,-35.8084
-8.71456,-34.8044
-12.6266,-33.3407
-16.3488,-31.4356
-19.8315,-29.1133
-23.028,-26.4037
-25.8954,-23.3418
-28.395,-19.9673
-30.493,-16.3242
-32.1606,-12.4601
-33.3747,-8.42563
-34.1184,-4.27393
-34.3807,-0.0596605
-34.157,4.16152
-33.4492,8.33372
-32.2655,12.4016
-30.6206,16.311
-28.5352,20.0098
-26.0359,23.4485
-23.1548,26.581
-19.9292,29.3651
-16.4011,31.763
-12.6163,33.7422
-8.62459,35.2754
-4.47819,36.3412
-0.231689,36.9245
4.05891,37.0162
8.33689,36.6142
12.5456,35.7224
16.629,34.3515
20.5329,32.5186
24.2051,30.2467
27.5963,27.5648
30.6611,24.5075
33.358,21.1144
35.6505,17.4294
37.5072,13.5008
38.9025,9.37984
39.8167,5.12064
40.2366,0.779219
40.1554,-3.58717
39.573,-7.9208
38.4958,-12.1643
36.9369,-16.2612
34.9158,-20.157
32.4579,-23.7997
29.5949,-27.1404
26.3636,-30.1343
22.8058,-32.7408
18.9678,-34.9246
14.8997,-36.6558
10.6548,-37.9103
6.28872,-38.6704
1.85904,-38.9248
-2.57583,-38.6691
-6.95725,-37.9052
-11.2271,-36.6422
-15.3286,-34.8956
-19.2072,-32.6872
-22.8109,-30.0452
-26.0914,-27.0036
-29.0046,-23.6016
-31.5109,-19.8834
-33.5763,-15.8974
-35.1724,-11.6957
-36.2769,-7.33347
-36.874,-2.86805
-36.9546,1.64172
-36.5163,6.13625
-35.5638,10.556
-34.1083,14.8422
-32.1679,18.9379
-29.7672,22.7883
-26.9367,26.3419
-23.713,29.5508
-20.1376,32.3718
-16.2572,34.7665
-12.1223,36.7021
-7.78696,38.1518
-3.30821,39.0953
1.25505,39.5188
5.84261,39.4153
10.3938,38.7848
14.8482,37.6345
19.1466,35.9781
23.2318,33.8363
27.049,31.2362
30.5471,28.2111
33.6788,24.7999
36.4019,21.0468
38.6791,17.0005
40.4792,12.7139
41.7772,8.24303
42.5544,3.64664
42.7993,-1.0148
42.5073,-5.67976
41.6808,-10.2865
40.3293,-14.774
38.4693,-19.0824
36.1242,-23.1544
33.3236,-26.9354
30.1035,-30.3747
26.5053,-33.4258
22.5757,-36.0474
18.3657,-38.2037
13.9304,-39.865
9.3278,-41.0079
4.61837,-41.6161
-0.135871,-41.68
-4.87215,-41.1975
-9.52778,-40.1734
-14.041,-38.62
-18.3516,-36.5564
-22.4022,-34.0086
-26.1384,-31.0091
-29.5101,-27.5963
-32.4716,-23.8144
-34.9828,-19.7124
-37.0092,-15.3438
-38.5228,-10.7656
-39.5022,-6.03806
-39.9331,-1.22319
-39.8083,3.61549
-39.1281,8.41399
-37.9,13.1087
-36.1388,17.6372
-33.8664,21.9391
-31.1117,25.957
-27.9097,29.6368
-24.3017,32.9289
-20.3344,35.7888
-16.0593,38.1774
-11.5322,40.0618
-6.81238,41.4158
-1.96182,42.22
2.95563,42.4623
7.87504,42.138
12.7313,41.2498
17.4599,39.8079
21.998,37.8299
26.2849,35.3405
30.2632,32.3714
33.8794,28.9603
37.0846,25.1514
39.8352,20.9939
42.0936,16.5419
43.8285,11.8534
45.0155,6.98996
45.6374,2.01533
45.6843,-3.00494
45.154,-8.00453
44.052,-12.9172
42.3911,-17.6778
40.1918,-22.2228
37.4817,-26.4916
34.2952,-30.4268
30.6731,-33.9754
26.662,-37.0895
22.3141,-39.7266
17.6858,-41.8505
12.8375,-43.4317
7.83286,-44.4477
2.73751,-44.8835
-2.38137,-44.7316
-7.45613,-43.9926
-12.4195,-42.6744
-17.2056,-40.7929
-21.7506,-38.3714
-25.9937,-35.4404
-29.8779,-32.0373
-33.3508,-28.2058
-36.3654,-23.9952
-38.8805,-19.4604
-40.8614,-14.6603
-42.2804,-9.65767
-43.1172,-4.51818
-43.3591,0.690579
-43.0011,5.8999
-42.0464,11.0409
-40.5059,16.0452
-38.3982,20.8464
-35.7498,25.3803
-32.5941,29.5862
-28.9714,33.4075
-24.9284,36.7924
-20.5173,39.695
-15.7954,42.0755
-10.8245,43.9008
-5.66945,45.1453
-0.398064,45.7906
4.92026,45.8267
10.2153,45.2512
15.4168,44.0699
20.4557,42.2968
25.2649,39.9535
29.78,37.0694
33.9404,33.6811
37.6899,29.8319
40.9778,25.5714
43.7591,20.9547
45.9956,16.0419
47.656,10.8971
48.7165,5.58767
49.1615,0.18341
48.983,-5.24448
48.1817,-10.6243
46.7662,-15.8846
44.7534,-20.9556
42.1681,-25.7695
39.0428,-30.2619
35.4171,-34.3723
31.3376,-38.0454
26.8568,-41.231
22.0327,-43.8857
16.9281,-45.9727
11.6097,-47.4627
6.14707,-48.3341
0.612125,-48.5735
-4.92219,-48.1759
-10.3827,-47.1445
-15.6969,-45.4911
-20.7942,-43.2357
-25.6065,-40.4061
-30.0692,-37.0382
-34.1222,-33.1748
-37.7108,-28.8654
-40.7861,-24.1657
-43.3057,-19.1367
-45.2348,-13.8439
-46.5459,-8.35645
-47.2199,-2.74633
-47.2459,2.91264
-46.6216,8.54574
-45.3532,14.0784
-43.4555,19.4371
-40.9517,24.5505
-37.8731,29.3501
-34.2585,33.7715
-30.1542,37.7551
-25.613,41.2467
-20.6935,44.1987
-15.4597,46.5704
-9.97981,48.3284
-4.32558,49.4478
1.42873,49.9116
7.20729,49.7116
12.9337,48.8484
18.5321,47.3314
23.928,45.1785
29.0493,42.4162
33.8274,39.0791
38.1979,35.2094
42.1019,30.8568
45.486,26.0772
48.3039,20.9325
50.5164,15.4896
52.0923,9.81949
53.0087,3.99645
53.2513,-1.90297
52.8147,-7.80099
51.7025,-13.6196
49.9271,-19.2815
47.5099,-24.7114
44.4807,-29.8366
40.8776,-34.5885
36.7464,-38.9028
32.1398,-42.7211
27.1173,-45.9914
21.7439,-48.6684
16.0895,-50.7148
10.2279,-52.1016
4.23592,-52.8081
-1.8076,-52.8228
-7.82296,-52.1432
-13.7305,-50.7759
-19.4519,-48.7368
-24.9107,-46.0505
-30.0339,-42.7505
-34.7528,-38.8782
-39.0035,-34.4831
-42.7284,-29.6214
-45.8763,-24.3559
-48.4038,-18.7548
-50.2754,-12.891
-51.4641,-6.84127
-51.952,-0.684894
-51.7302,5.49708
-50.7993,11.623
-49.1692,17.6117
-46.8591,23.3835
-43.8973,28.8614
-40.3207,33.972
-36.1746,38.6464
-31.5118,42.8213
-26.3923,46.4399
-20.8822,49.4524
-15.053,51.8168
-8.98072,53.4999
-2.74486,54.4768
3.57268,54.7323
9.88863,54.2606
16.1195,53.0653
22.1825,51.1597
27.9969,48.5667
33.485,45.3181
38.5731,41.4545
43.1923,37.025
47.2801,32.0862
50.7805,26.7014
53.6451,20.9405
55.8338,14.8782
57.3152,8.59368
58.0673,2.16922
58.0775,-4.31071
57.343,-10.7606
55.8709,-17.0951
53.6779,-23.2301
50.7906,-29.0836
47.2446,-34.5773
43.0843,-39.6373
38.3626,-44.1951
33.1398,-48.1886
27.4832,-51.563
21.466,-54.2715
15.1664,-56.2757
8.66665,-57.5467
2.0519,-58.065
-4.59083,-57.821
-11.1738,-56.8152
-17.6099,-55.058
-23.8134,-52.5699
-29.7016,-49.3811
-35.1954,-45.5312
-40.2208,-41.0687
-44.7097,-36.0503
-48.6008,-30.5401
-51.8405,-24.6094
-54.3835,-18.3348
-56.1937,-11.798
-57.2444,-5.08452
-57.519,1.7177
-57.011,8.51905
-55.7242,15.2296
-53.6726,21.7605
-50.8806,28.0245
-47.3824,33.9381
-43.2214,39.4217
-38.4503,44.4012
-33.1298,48.809
-27.3281,52.5846
-21.1202,55.6758
-14.5866,58.0391
-7.81231,59.6406
-0.886071,60.4562
6.10118,60.4721
13.0573,59.6852
19.8903,58.1027
26.5093,55.7426
32.826,52.633
38.7558,48.8122
44.2188,44.3279
49.141,39.2369
53.4552,33.6041
57.1021,27.5019
60.0308,21.009
62.1999,14.2098
63.5778,7.193
64.143,0.0503974
63.8849,-7.12407
62.8038,-14.2357
60.9105,-21.1903
58.2271,-27.8953
54.7857,-34.2611
50.6288,-40.2023
45.8085,-45.6386
40.3859,-50.4962
34.4302,-54.7087
28.0178,-58.2177
21.2319,-60.9741
14.1603,-62.9384
6.89553,-64.0815
-0.467336,-64.385
-7.83142,-63.8415
-15.0994,-62.4547
-22.175,-60.2395
-28.9639,-57.2219
-35.3753,-53.4383
-41.3229,-48.9358
-46.7264,-43.7707
-51.512,-38.0087
-55.6142,-31.7233
-58.9759,-24.9955
-61.5497,-17.9123
-63.2984,-10.5657
-64.1955,-3.05175
-64.2256,4.53104
-63.3847,12.0828
-61.6805,19.5037
-59.1317,26.6952
-55.7687,33.5613
-51.6323,40.0101
-46.7741,45.9546
-41.2552,51.3142
-35.1457,56.0157
-28.5238,59.9942
-21.4749,63.1943
-14.0902,65.5702
-6.46592,67.0873
1.29831,67.7218
9.10051,67.4617
16.8378,66.3065
24.4077,64.2677
31.7096,61.3685
38.6458,57.6435
45.1232,53.1384
51.0542,47.9094
56.3581,42.0222
60.9623,35.552
64.8028,28.5816
67.8256,21.2008
69.9873,13.5055
71.2555,5.59578
71.6096,-2.42477
71.0409,-10.4507
69.5528,-18.3761
67.1609,-26.0959
63.8928,-33.5071
59.7879,-40.5107
54.8964,-47.0122
49.2796,-52.9236
43.0084,-58.1643
36.1626,-62.662
28.83,-66.354
21.1052,-69.188
13.0884,-71.1227
4.8842,-72.1285
-3.40006,-72.1879
-11.6554,-71.2959
-19.7727,-69.4598
-27.6441,-66.6997
-35.1648,-63.0477
-42.2339,-58.548
-48.7559,-53.2561
-54.6424,-47.2382
-59.8127,-40.5703
-64.1953,-33.3375
-67.7288,-25.6326
-70.3626,-17.5551
-72.0579,-9.20978
-72.7878,-0.705596
-72.5384,7.846
-71.3083,16.3324
-69.1092,24.6414
-65.9656,32.6624
-61.9146,40.2883
-57.0054,47.4167
-51.2987,53.9512
-44.866,59.8027
-37.7889,64.8909
-30.1576,69.1449
-22.0702,72.5048
-13.6313,74.922
-4.95051,76.3601
3.8588,76.7954
12.681,76.2175
21.3998,74.629
29.8996,72.0461
38.0672,68.4982
45.7933,64.0272
52.9738,58.6878
59.5114,52.5462
65.3166,45.6794
70.3092,38.1746
74.4195,30.1276
77.5889,21.6419
79.771,12.8273
80.9319,3.79843
81.0515,-5.32669
80.123,-14.4281
78.1533,-23.3858
75.1632,-32.0807
71.1871,-40.397
66.2725,-48.223
60.4793,-55.4531
53.8797,-61.9889
46.5564,-67.7407
38.6025,-72.6287
30.1196,-76.584
21.2167,-79.5497
12.0092,-81.4817
2.61687,-82.3491
-6.83743,-82.1352
-16.2294,-80.837
-25.4349,-78.4662
-34.3317,-75.0485
-42.8008,-70.6233
-50.7285,-65.2439
-58.0074,-58.9762
-64.5383,-51.898
-70.231,-44.0985
-75.0064,-35.6767
-78.7965,-26.7402
-81.5463,-17.4041
-83.214,-7.78924
-83.772,1.97908
-83.207,11.773
-81.5205,21.4637
-78.7287,30.9228
-74.8626,40.0245
-69.9673,48.6471
-64.1017,56.6744
-57.3381,63.9973
-49.7605,70.5157
-41.4645,76.1393
-32.5555,80.7893
-23.1474,84.399
-13.3615,86.9152
-3.32466,88.299
6.83234,88.5257
16.9763,87.5862
26.9737,85.4863
36.6918,82.2474
46.0012,77.9057
54.7771,72.5123
62.9007,66.1325
70.2616,58.8447
76.7585,50.7398
82.3009,41.9199
86.8106,32.4973
90.2223,22.5925
92.4847,12.3333
93.5617,1.85271
93.4323,-8.71253
92.0911,-19.2238
89.549,-29.5424
85.8326,-39.5313
80.9838,-49.0572
75.06,-57.992
68.1329,-66.2147
60.2879,-73.6128
51.6228,-80.0841
42.2468,-85.5382
32.2791,-89.8971
21.8475,-93.0971
11.0863,-95.0893
0.135351,-95.8402
-10.8625,-95.3325
-21.763,-93.5656
-32.4219,-90.5549
-42.6978,-86.3328
-52.4531,-80.9474
-61.5563,-74.4626
-69.884,-66.957
-77.3217,-58.5231
-83.7664,-49.2661
-89.1271,-39.3028
-93.327,-28.7598
-96.3035,-17.7723
-98.0101,-6.48187
-98.4165,4.96487
-97.5093,16.4184
-95.2923,27.7283
-91.7867,38.7449
-87.0303,49.3217
-81.078,59.3168
-74.0004,68.5954
-65.8835,77.0309
-56.8275,84.5072
-46.9454,90.92
-36.3618,96.1784
-25.2114,100.206
-13.6371,102.942
-1.78814,104.342
10.1815,104.379
22.1153,103.044
33.8563,100.346
45.249,96.3106
56.1416,90.9832
66.3876,84.425
75.8483,76.714
84.3943,67.944
91.9073,58.2232
98.2819,47.6729
103.427,36.4262
107.266,24.6262
109.741,12.424
110.81,-0.0227976
110.449,-12.5525
108.653,-25.0011
105.437,-37.2047
100.833,-49.0015
94.8912,-60.2339
87.6813,-70.7507
79.289,-80.4088
69.8162,-89.0758
59.3797,-96.631
48.1098,-102.968
36.1485,-107.994
23.6477,-111.636
10.7677,-113.834
-2.32524,-114.551
-15.4611,-113.767
-28.4678,-111.481
-41.1742,-107.712
-53.4113,-102.5
-65.0156,-95.9022
-75.8305,-87.9953
-85.7084,-78.8735
-94.5134,-68.6476
-102.122,-57.4435
-108.427,-45.401
-113.335,-32.6717
-116.772,-19.4173
-118.682,-5.80745
-119.029,7.98217
-117.797,21.7724
-114.991,35.3826
-110.635,48.6334
-104.775,61.3485
-97.4771,73.3578
-88.825,84.4985
-78.9222,94.6185
-67.8888,103.578
-55.8607,111.25
-42.9876,117.525
-29.4315,122.311
-15.3646,125.533
-0.966832,127.137
13.576,127.09
28.0749,125.379
42.3399,122.015
56.1827,117.027
69.419,110.47
81.8711,102.415
93.37,92.9573
103.758,82.2084
112.89,70.2988
120.638,57.3749
126.888,43.5973
131.548,29.1392
134.543,14.1839
135.821,-1.07724
135.351,-16.4475
133.126,-31.7272
129.159,-46.716
123.488,-61.216
116.173,-75.0338
107.297,-87.9836
96.9608,-99.8892
85.2882,-110.586
72.42,-119.926
58.5138,-127.774
43.7421,-134.016
28.2902,-138.557
12.3536,-141.324
-3.86416,-142.264
-20.1543,-141.351
-36.3051,-138.579
-52.1052,-133.969
-67.3457,-127.566
-81.8234,-119.436
-95.3432,-109.67
-107.721,-98.3821
-118.785,-85.7042
-128.38,-71.7896
-136.368,-56.808
-142.631,-40.9449
-147.072,-24.3986
-149.617,-7.37792
-150.216,9.90013
-148.844,27.2134
-145.499,44.3373
-140.208,61.0476
-133.022,77.1236
-124.016,92.3507
-113.291,106.523
-100.969,119.448
-87.1958,130.945
-72.1366,140.852
-55.9746,149.026
-38.9088,155.344
-21.152,159.706
-2.9279,162.038
15.5319,162.29
33.9905,160.439
52.2086,156.488
69.948,150.468
86.9743,142.438
103.06,132.48
117.988,120.707
131.554,107.25
143.568,92.2694
153.86,75.9422
162.279,58.4664
168.698,40.0564
173.014,20.9406
175.149,1.35884
175.054,-18.4407
172.708,-38.2047
168.116,-57.6776
161.316,-76.6052
152.373,-94.7376
141.378,-111.833
128.453,-127.659
113.744,-142
97.4204,-154.655
79.6765,-165.443
60.7252,-174.204
40.7975,-180.806
20.1391,-185.139
-0.992284,-187.123
-22.3301,-186.708
-43.6025,-183.872
-64.5355,-178.625
-84.8567,-171.008
-104.299,-161.093
-122.602,-148.981
-139.519,-134.804
-154.818,-118.719
-168.285,-100.911
-179.726,-81.5898
-188.971,-60.9841
-195.879,-39.3435
-200.332,-16.9328
-202.247,5.97041
-201.57,29.079
-198.278,52.1004
-192.384,74.7395
-183.932,96.703
-173,117.703
-159.697,137.46
-144.167,155.708
-126.578,172.196
-107.132,186.694
-86.0518,198.992
-63.5869,208.908
-40.0057,216.287
-15.5941,221.005
9.34821,222.967
34.5113,222.117
59.5788,218.429
84.2318,211.914
108.153,202.621
131.03,190.632
152.561,176.064
172.455,159.068
190.442,139.828
206.269,118.56
219.709,95.5031
230.561,70.9266
238.655,45.1201
243.852,18.3921
246.051,-8.93313
245.182,-36.5201
241.216,-64.0258
234.162,-91.104
224.067,-117.409
211.015,-142.602
195.131,-166.351
176.575,-188.341
155.541,-208.272
132.258,-225.867
106.987,-240.874
80.0128,-253.072
51.6489,-262.268
22.2282,-268.307
-7.8986,-271.069
-38.3677,-270.473
-68.8063,-266.48
-98.8369,-259.091
-128.082,-248.348
-156.17,-234.337
-182.737,-217.182
-207.434,-197.051
-229.929,-174.147
-249.913,-148.713
-267.106,-121.023
-281.254,-91.3847
-292.14,-60.1316
-299.582,-27.6226
-303.439,5.76364
-303.61,39.6329
-300.037,73.5795
-292.709,107.192
-281.659,140.056
-266.963,171.762
-248.746,201.908
-227.173,230.106
-202.456,255.986
-174.843,279.2
-144.623,299.428
-112.12,316.381
-77.6888,329.805
-41.7116,339.486
-4.59527,345.249
33.2348,346.965
71.3388,344.55
109.268,337.97
146.569,327.238
182.79,312.416
217.485,293.616
250.223,270.997
280.586,244.766
308.18,215.175
332.639,182.518
353.628,147.129
370.846,109.379
384.034,69.67
392.977,28.4332
397.503,-13.8773
397.493,-56.7891
392.874,-99.8166
383.63,-142.466
369.793,-184.243
351.453,-224.656
328.747,-263.221
301.869,-299.472
271.059,-332.962
236.607,-363.269
198.847,-390.003
158.153,-412.81
114.939,-431.374
69.6525,-445.426
22.7671,-454.741
-25.2182,-459.147
-73.7868,-458.524
-122.41,-452.808
-170.551,-441.988
-217.674,-426.112
-263.249,-405.285
-306.756,-379.666
-347.692,-349.471
-385.578,-314.966
-419.964,-276.469
-450.433,-234.344
-476.607,-189
-498.151,-140.884
-514.778,-90.477
-526.251,-38.2903
-532.388,15.141
-533.063,69.2635
-528.207,123.512
-517.81,177.313
-501.924,230.097
-480.659,281.298
-454.183,330.362
-422.722,376.757
-386.559,419.972
-346.025,459.53
-301.504,494.987
-253.423,525.941
-202.249,552.035
-148.487,572.963
-92.6714,588.471
-35.3601,598.359
22.8691,602.491
81.4258,600.785
139.714,593.226
197.137,579.856
253.105,560.781
307.043,536.167
358.393,506.239
406.624,471.279
451.235,431.623
491.762,387.654
527.785,339.807
558.926,288.553
584.862,234.402
605.32,177.897
620.089,119.602
629.012,60.1034
631.997,-6.67386e-09
629.012,-60.1034
620.089,-119.602
605.32,-177.897
584.862,-234.402
558.926,-288.553
527.785,-339.807
491.762,-387.654
451.235,-431.623
406.624,-471.279
358.393,-506.239
307.043,-536.167
253.105,-560.781
197.137,-579.856
139.714,-593.226
81.4258,-600.785
22.8691,-602.491
-35.3601,-598.359
-92.6714,-588.471
-148.487,-572.963
-202.249,-552.035
-253.423,-525.941
-301.504,-494.987
-346.025,-459.53
-386.559,-419.972
-422.722,-376.757
-454.183,-330.362
-480.659,-281.298
-501.924,-230.097
-517.81,-177.313
-528.207,-123.512
-533.063,-69.2635
-532.388,-15.141
-526.251,38.2903
-514.778,90.477
-498.151,140.884
-476.607,189
-450.433,234.344
-419.964,276.469
-385.578,314.966
-347.692,349.471
-306.756,379.666
-263.249,405.285
-217.674,426.112
-170.551,441.988
-122.41,452.808
-73.7868,458.524
-25.2182,459.147
22.7671,454.741
69.6525,445.426
114.939,431.374
158.153,412.81
198.847,390.003
236.607,363.269
271.059,332.962
301.869,299.472
328.747,263.221
351.453,224.656
369.793,184.243
383.63,142.466
392.874,99.8166
397.493,56.7891
397.503,13.8773
392.977,-28.4332
384.034,-69.67
370.846,-109.379
353.628,-147.129
332.639,-182.518
308.18,-215.175
280.586,-244.766
250.223,-270.997
217.485,-293.616
182.79,-312.416
146.569,-327.238
109.268,-337.97
71.3388,-344.55
33.2348,-346.965
-4.59527,-345.249
-41.7116,-339.486
-77.6888,-329.805
-112.12,-316.381
-144.623,-299.428
-174.843,-279.2
-202.456,-255.986
-227.173,-230.106
-248.746,-201.908
-266.963,-171.762
-281.659,-140.056
-292.709,-107.192
-300.037,-73.5795
-303.61,-39.6329
-303.439,-5.76364
-299.582,27.6226
-292.14,60.1316
-281.254,91.3847
-267.106,121.023
-249.913,148.713
-229.929,174.147
-207.434,197.051
-182.737,217.182
-156.17,234.337
-128.082,248.348
-98.8369,259.091
-68.8063,266.48
-38.3677,270.473
-7.8986,271.069
22.2282,268.307
51.6489,262.268
80.0128,253.072
106.987,240.874
132.258,225.867
155.541,208.272
176.575,188.341
195.131,166.351
211.015,142.602
224.067,117.409
234.162,91.104
241.216,64.0258
245.182,36.5201
246.051,8.93313
243.852,-18.3921
238.655,-45.1201
230.561,-70.9266
219.709,-95.5031
206.269,-118.56
190.442,-139.828
172.455,-159.068
152.561,-176.064
131.03,-190.632
108.153,-202.621
84.2318,-211.914
59.5788,-218.429
